FACILITYID,INSTALLDAT,WATTAGE,the_geom,CONDITION,LASTUPDATE,ACCOUNT,ARM_LENGTH,LATITUDE,LONGITUDE,DISTRIBUTI,CITY_FACIL,GROUP_,HEADS,INSTALLED,PHOTOCELL,ISSUES_REP,MODEL_NUMB,MOUNTING_H,OLD_TARIFF,OLD_TYPE,VOLTAGE,OLD_WATTAG,PGE_TARIFF,PLATE_PHOT,POLE_CONDI,POLE_MATER,RATE,SAID,SPID,ADDRESS,TWIN_POLE_,UNIQUE_ID,MANUFACTUR,WARRANTY_D,WARRANTY_P,WARRANTY,AUDIT_DATE
EU1230,01/15/2015 12:00:00 AM +0000,30,POINT (-122.26260900019575 37.885953999204595),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.885954,-122.262609,5,EU1230,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_1_01_00_PM_eu1230_installer8.jpg,OK,Metal,LS-2,6232662147,4940986485,1258 EUCLID AVE,,0506_1136_7118,Sensity,01/15/2015 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
EU1210,01/15/2015 12:00:00 AM +0000,30,POINT (-122.26252200019397 37.8862179987313),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.886218,-122.262522,5,EU1210,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_12_48_00_PM_eu1210_installer8.jpg,OK,Metal,LS-2,6232662147,4940986153,1248 EUCLID AVE,,0506_1134_0212,Sensity,01/15/2015 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT957,12/31/2014 12:00:00 AM +0000,30,POINT (-122.272765000352 37.891151998944366),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.891152,-122.272765,5,AT957,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.559722222_at597_installer13.jpg,OK,Metal,LS-2,6232662147,4764010067,969 ARLINGTON AVE,,0506_0908_4614,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT945,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27307999975066 37.89133799948907),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.891338,-122.27308,5,AT945,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.336111111_AT945_installer13.jpg,OK,Metal,LS-2,6232662147,4764009735,959 ARLINGTON AVE,,0506_0909_0623,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT912,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27386800010972 37.89164799888707),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.891648,-122.273868,5,AT912,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.407638889_AT912_installer13.jpg,OK,Metal,LS-2,6232662147,4764009403,937 ARLINGTON AVE,,0506_0911_4334,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT875,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27452500001054 37.8927729988215),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.892773,-122.274525,5,AT875,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.425_AT875_installer13.jpg,OK,Metal,LS-2,6232662147,4764009071,ARLINGTON AVE,,0506_0921_9335,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT867,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27457999945503 37.892891998728885),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.892892,-122.27458,5,AT867,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_2_17_PM_AT867_installer8.jpg,OK,Metal,LS-2,6232662147,4764008739,ARLINGTON AVE,,0506_0922_7008,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT837,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27441600042584 37.89385299889411),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.893853,-122.274416,5,AT837,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.444444444_AT387_installer13.jpg,OK,Metal,LS-2,6232662147,4764007743,ARLINGTON AVE,,0506_0927_2453,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT820,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27480800011082 37.89419399891),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.894194,-122.274808,5,AT820,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_1_26_PM_AT820_installer8.jpg,OK,Metal,LS-2,6232662147,4764007411,ARLINGTON AVE,,0506_0929_6827,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT815,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27495499949457 37.89441299912079),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.894413,-122.274955,5,AT815,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_1_36_PM_at815_installer8.jpg,OK,Metal,LS-2,6232662147,4764007079,843 ARLINGTON AVE,,0506_0931_5796,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT768,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27548300035106 37.895571999223506),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.895572,-122.275483,5,AT768,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_11_31_AM_AT768_installer8.jpg,OK,Metal,LS-2,6232662147,4764006415,ARLINGTON AVE,,0506_0935_2792,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT762,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27554899978352 37.8957469993859),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.895747,-122.275549,5,AT762,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_11_47_AM_at762_installer8.jpg,OK,Metal,LS-2,6232662147,4764006083,803 ARLINGTON AVE,,0506_0937_9198,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT748,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27566600007208 37.896070998864104),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.896071,-122.275666,5,AT748,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_11_11_AM_AT748_installer8.jpg,OK,Metal,LS-2,6232662147,4764005751,ARLINGTON AVE,,0506_0938_5601,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT735,12/30/2014 12:00:00 AM +0000,30,POINT (-122.2755080005501 37.89629699875617),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.896297,-122.275508,5,AT735,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_11_20_AM_at735_installer8.jpg,OK,Metal,LS-2,6232662147,4764005419,783 ARLINGTON AVE,,0506_0940_2801,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT729,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27561999956774 37.89675199942561),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.896752,-122.27562,5,AT729,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_10_52_AM_at729_installer8.jpg,OK,Metal,LS-2,6232662147,4764005087,773 ARLINGTON AVE,,0506_0941_7906,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT715,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27568700048181 37.89713099865736),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.897131,-122.275687,5,AT715,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_10_43_AM_AT715_installer8.jpg,OK,Metal,LS-2,6232662147,4764004755,ARLINGTON AVE,,0506_0942_5148,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT711,12/30/2014 12:00:00 AM +0000,30,POINT (-122.2757190005583 37.897247998880864),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.897248,-122.275719,5,AT711,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_10_15_AM_AT711_installer8.jpg,OK,Metal,LS-2,6232662147,4764004423,761 ARLINGTON AVE,,0506_0944_7099,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT697,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27604599983462 37.89749899946063),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.897499,-122.276046,5,AT697,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_9_14_AM_AT697_installer8.jpg,OK,Metal,LS-2,6232662147,4764004091,ARLINGTON AVE,,0506_0946_9261,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT675,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27656699988793 37.8977959991739),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.897796,-122.276567,5,AT675,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_9_22_AM_at675_installer8.jpg,OK,Metal,LS-2,6232662147,4764003759,720 ARLINGTON AVE,,0506_0949_8061,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT656,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27680599976753 37.898096999170484),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.898097,-122.276806,5,AT656,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_2_37_PM_AT656_installer13.jpg,OK,Metal,LS-2,6232662147,4764003427,ARLINGTON AVE,,0506_0949_0659,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT645,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27675799991184 37.8982919988991),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.898292,-122.276758,5,AT645,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_2_20_PM_AT645_installer13.jpg,OK,Metal,LS-2,6232662147,4764003095,ARLINGTON AVE,,0506_0951_0593,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT637,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27646799974418 37.89867699886909),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.898677,-122.276468,5,AT637,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_2_03_PM_AT637_installer13.jpg,OK,Metal,LS-2,6232662147,4764002431,ARLINGTON AVE,,0506_0952_6544,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT621,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27676199953449 37.89901199918985),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.899012,-122.276762,5,AT621,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_1_57_PM_AT621_installer13.jpg,OK,Metal,LS-2,6232662147,4764002099,701 ARLINGTON AVE,,0506_0954_0131,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT600,12/29/2014 12:00:00 AM +0000,30,POINT (-122.277363999653 37.89907999904452),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.89908,-122.277364,5,AT600,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_12_58_PM_AT600_installer13.jpg,OK,Metal,LS-2,6232662147,4764001435,687 ARLINGTON AVE,,0506_0956_3457,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT615,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27691800057973 37.89908999881611),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.89909,-122.276918,5,AT615,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_1_19_PM_AT615_installer13.jpg,OK,Metal,LS-2,6232662147,4764001767,693 ARLINGTON AVE,,0506_0955_4673,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT589,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27746999989799 37.89945699868892),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.899457,-122.27747,5,AT589,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_11_52_AM_AT589_installer13.jpg,OK,Metal,LS-2,6232662147,4764001103,ARLINGTON AVE,,0506_1003_5939,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT565,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27754600005399 37.900066998821735),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.900067,-122.277546,5,AT565,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_12_51_PM_AT565_installer13.jpg,OK,Metal,LS-2,6232662147,4764000439,ARLINGTON AVE,,0506_1005_7211,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT545,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27729599954439 37.900452998790776),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.900453,-122.277296,5,AT545,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_10_17_AM_AT545_installer13.jpg,OK,Metal,LS-2,6232662147,4764000107,ARLINGTON AVE,,0506_1007_6172,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT535,12/29/2014 12:00:00 AM +0000,30,POINT (-122.27714000000417 37.90066999919405),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.90067,-122.27714,5,AT535,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-29-15_9_21_AM_AT535_installer13.jpg,OK,Metal,LS-2,6232662147,4763999775,ARLINGTON AVE,,0506_1007_8939,Sensity,12/29/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT520,12/30/2014 12:00:00 AM +0000,30,POINT (-122.27711299952142 37.901041999297014),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.901042,-122.277113,5,AT520,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-30-15_7_59_AM_AT520_installer8.jpg,OK,Metal,LS-2,6232662147,4763999443,ARLINGTON AVE,,0506_1008_5721,Sensity,12/30/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT477,12/23/2014 12:00:00 AM +0000,30,POINT (-122.27636199993582 37.901796999388424),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.901797,-122.276362,5,AT477,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-23-15_2_15_PM_at477_installer8.jpg,OK,Metal,LS-2,6232662147,4763998779,ARLINGTON AVE,,0506_1020_9034,Sensity,12/23/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT463,12/23/2014 12:00:00 AM +0000,30,POINT (-122.27645799977329 37.90223099877789),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.902231,-122.276458,5,AT463,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-23-15_1_48_PM_at463_installer8.jpg,OK,Metal,LS-2,6232662147,4763998447,BOYNTON WALK,,0506_1021_6847,Sensity,12/23/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT451,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27656300019908 37.90237499934015),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.902375,-122.276563,5,AT451,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.495138889_AT451_installer13.jpg,OK,Metal,LS-2,6232662147,4763998115,429 ARLINGTON AVE,,0506_1022_2722,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT431,12/23/2014 12:00:00 AM +0000,30,POINT (-122.27698700044022 37.90263399923967),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.902634,-122.276987,5,AT431,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_70,HPS,120,70,S-LD-30,Berkeley_Install_12-23-15_12_50_PM_a361_installer8.jpg,OK,Metal,LS-2,6232662147,4763997783,407 ARLINGTON AVE,,0506_1023_3031,Sensity,12/23/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
A357,12/23/2014 12:00:00 AM +0000,30,POINT (-122.27760900010426 37.90289299897857),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.902893,-122.277609,5,AT357,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-23-15_11_25_AM_a357_installer8.jpg,OK,Metal,LS-2,6232662147,4763997119,ARLINGTON AVE,,0506_1026_4896,Sensity,12/23/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
AT369,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27748100000132 37.902912998785254),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.902913,-122.277481,5,AT369,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.513194444_AT369_installer13.jpg,OK,Metal,LS-2,6232662147,4763997451,379 ARLINGTON AVE,,0506_1024_1395,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
A3360,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27217800008621 37.84753099912432),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.847531,-122.272178,5,A3360,CityStreetPath,Single,YES,N/A,,PT-100-5-UAC-40,< 25 feet,HPS_120_175,HPS,120,175,S-LD-30,Berkeley_Install_12-31-15_9_14_AM_a3360_installer8.jpg,OK,Metal,LS-2,6232662147,4763986496,1800 63RD ST,,0506_1321_5271,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
A3322,10/07/2014 12:00:00 AM +0000,30,POINT (-122.27194500016593 37.848101999319866),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.848102,-122.271945,5,A3322,CityStreetPath,Single,YES,SHORTING CAP,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_9_22_00_AM_a3322_installer8.jpg,OK,Metal,LS-2,6232662147,4763985925,3330 ADELINE ST,,0506_1312_5137,Sensity,10/07/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
A2975,09/30/2014 12:00:00 AM +0000,30,POINT (-122.26854499981445 37.85534399864091),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.855344,-122.268545,5,A2975,CityStreetPath,Single,YES,PHOTOCELL,,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_8_35_00_AM_A2975_installer4.jpg,OK,Metal,LS-2,6232662147,4763980062,2963 ADELINE ST,,0501_1603_1764,Sensity,09/30/2014 12:00:00 AM +0000,Graybar,5,05/01/2014 12:00:00 AM +0000
A3173,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27006199955822 37.851392999202396),OK,11/30/1899 12:00:00 AM +0000,6232662070,3,37.851393,-122.270062,5,A3173,CityStreetPath,Single,YES,N/A,MAJOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_208_175,HPS,208,175,S-LD-30,Berkeley_Install_12-31-15_0.399305556_A3173_installer16.jpg,OK,Metal,LS-2,6232662147,4763980852,3163 ADELINE ST,,0505_1509_4138,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/05/2014 12:00:00 AM +0000
A3159,12/31/2014 12:00:00 AM +0000,30,POINT (-122.26999300041172 37.851599998999575),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.8516,-122.269993,5,A3159,CityStreetPath,Single,YES,N/A,MAJOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_208_175,HPS,208,175,S-LD-30,Berkeley_Install_12-31-15_0.410416667_A3159_installer16.jpg,OK,Metal,LS-2,6232662147,4763980098,3163 ADELINE ST,,0505_1512_7768,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/05/2014 12:00:00 AM +0000
A2921,09/30/2014 12:00:00 AM +0000,30,POINT (-122.26836400051917 37.85585399878557),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.855854,-122.268364,5,A2921,CityStreetPath,Single,YES,PHOTOCELL,MAJOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_8_55_00_AM_A2921_installer4.jpg,OK,Metal,LS-2,6232662147,4763979802,2933 ADELINE ST,,0501_1610_2209,Sensity,09/30/2014 12:00:00 AM +0000,Graybar,5,05/01/2014 12:00:00 AM +0000
A2902,01/15/2015 12:00:00 AM +0000,30,POINT (-122.26867900056112 37.856257999370214),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.856258,-122.268679,5,A2902,CityStreetPath,Single,YES,N/A,MAJOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_10_18_00_AM_a2902_installer8.jpg,OK,Metal,LS-2,6232662147,4763978307,ADELINE ST,,0501_1621_4622,Sensity,01/15/2015 12:00:00 AM +0000,Graybar,5,05/01/2014 12:00:00 AM +0000
A2879,01/15/2015 12:00:00 AM +0000,30,POINT (-122.26800600017053 37.85680399872625),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.856804,-122.268006,5,A2879,CityStreetPath,Single,YES,N/A,MAJOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_1-5-15_10_31_00_AM_A2879_installer4.jpg,OK,Metal,LS-2,6232662147,4763978196,2877 ADELINE ST,,0430_1738_4524,Sensity,01/15/2015 12:00:00 AM +0000,Graybar,5,04/30/2014 12:00:00 AM +0000
AT490,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27664599995819 37.90166899939041),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.901669,-122.276646,5,AT490,CityStreetPath,Single,YES,N/A,MAJOR TREE INTERFERENCE,PT-100-5-UAC-40,25-30 feet,HPS_120_100,HPS,120,100,S-LD-30,Berkeley_Install_12-31-15_0.473611111_AT490_installer13.jpg,OK,Metal,LS-2,6232662147,4763999111,490 ARLINGTON AVE,,0506_1016_3266,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
A3386,12/31/2014 12:00:00 AM +0000,30,POINT (-122.27237700041564 37.84713199882328),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.847132,-122.272377,5,A3386,CityStreetPath,Single,YES,N/A,MINOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_120_175,HPS,120,175,S-LD-30,Berkeley_Install_12-31-15_8_34_AM_a3386_installer8.jpg,OK,Metal,LS-2,6232662147,4763987802,3380 ADELINE ST,,0506_1327_9159,Sensity,12/31/2014 12:00:00 AM +0000,Graybar,5,05/06/2014 12:00:00 AM +0000
A3275,12/16/2014 12:00:00 AM +0000,30,POINT (-122.27091600033013 37.84900199944348),OK,11/30/1899 12:00:00 AM +0000,6232662070,2,37.849002,-122.270916,5,A3275,CityStreetPath,Single,YES,N/A,MINOR TREE INTERFERENCE,PT-100-5-UAC-40,< 25 feet,HPS_120_175,HPS,120,175,S-LD-30,Berkeley_Install_12-16-15_10_58_AM_A3275_installer3.jpg,OK,Metal,LS-2,6232662147,4763983840,3271 ADELINE ST,,0505_1048_1307,Sensity,12/16/2014 12:00:00 AM +0000,Graybar,5,05/05/2014 12:00:00 AM +0000
